Date,E-waste(g)
2018-08-20,10458428.449093513
2018-08-21,10875804.438938454
2018-08-22,10948433.782716531
2018-08-23,11103783.271709535
2018-08-24,10591015.984592829
2018-08-25,10982035.202637572
2018-08-26,11917127.26717265
2018-08-27,13017672.01415508
2018-08-28,12879565.779285695
2018-08-29,11021812.50335924
2018-08-30,11549674.633179327
2018-08-31,11018191.838271452
2018-09-01,11380221.398870911
2018-09-02,10787758.906818312
2018-09-03,10559167.008551724
2018-09-04,9754896.131055739
2018-09-05,9084716.52169787
2018-09-06,10744553.391694982
2018-09-07,11155191.50200143
2018-09-08,11490980.330509266
2018-09-09,11455337.10174529
2018-09-10,11586860.01526275
2018-09-11,10858465.53521577
2018-09-12,11199642.79196117
2018-09-13,11778922.873589173
2018-09-14,10604206.326188596
2018-09-15,10151474.250059918
2018-09-16,10784578.718243461
2018-09-17,10025457.222254254
2018-09-18,11063907.497100698
2018-09-19,11304455.372996287
2018-09-20,11649486.552262641
2018-09-21,10812863.516553475
2018-09-22,12050513.32347539
2018-09-23,11498489.719393158
2018-09-24,11734215.15073398
2018-09-25,12381636.354679737
2018-09-26,12083331.805081747
2018-09-27,10454353.465079457
2018-09-28,11742664.128044032
2018-09-29,11846199.727486556
2018-09-30,11908547.57010144
2018-10-01,11865572.845947273
2018-10-02,11020516.365482125
2018-10-03,10696481.957585951
2018-10-04,10600341.376071269
2018-10-05,10889786.824528508
2018-10-06,9669521.794842914
2018-10-07,11135657.252159575
2018-10-08,9746099.949853301
2018-10-09,9338753.92992433
2018-10-10,10735274.624297105
2018-10-11,11104661.605191438
2018-10-12,10978080.602332825
2018-10-13,10333872.250012316
2018-10-14,9033685.346053911
2018-10-15,11008715.813457588
2018-10-16,11240999.910906222
2018-10-17,10486498.62151802
2018-10-18,10932422.575753724
2018-10-19,9934419.784663282
2018-10-20,10695924.948802967
2018-10-21,10441167.57234866
2018-10-22,11092042.09232138
2018-10-23,11749550.457566656
2018-10-24,8916610.782587633
2018-10-25,9113151.167149166
2018-10-26,10770703.535102833
2018-10-27,10853553.16632483
2018-10-28,9694109.314812997
2018-10-29,11104645.01045057
2018-10-30,10483699.930362677
2018-10-31,11931063.557627875
2018-11-01,12362032.314949634
2018-11-02,10465179.010259043
2018-11-03,11071138.350073613
2018-11-04,10302837.423804589
2018-11-05,9790740.627440175
2018-11-06,10285793.632670095
2018-11-07,9602846.424253859
2018-11-08,9173048.968963582
2018-11-09,9059937.714971522
2018-11-10,8910290.203860866
2018-11-11,10644331.050164755
2018-11-12,9872658.577623397
2018-11-13,9219083.004619362
2018-11-14,9395770.755201846
2018-11-15,9166192.043330183
2018-11-16,8485706.270796837
2018-11-17,9270485.415554233
2018-11-18,9244661.119433658
2018-11-19,7663255.878480623
2018-11-20,7726973.415402493
2018-11-21,7542118.289464428
2018-11-22,7205271.750181599
2018-11-23,7262778.85490926
2018-11-24,8426721.822192319
2018-11-25,8377914.591920312
2018-11-26,6911974.694909144
2018-11-27,7979733.741907435
2018-11-28,7988328.347064641
2018-11-29,6313437.819837485
2018-11-30,6590360.293787306
2018-12-01,6943206.054587608
2018-12-02,7077997.866084667
2018-12-03,6662705.624013339
2018-12-04,6109977.626378774
2018-12-05,7084219.637266155
2018-12-06,6597971.469716334
2018-12-07,6360557.818699355
2018-12-08,6359322.624461416
2018-12-09,6019295.889075162
2018-12-10,6706904.501250567
2018-12-11,6617924.92519671
2018-12-12,6351968.282286926
2018-12-13,6218101.642823308
2018-12-14,7263745.649777446
2018-12-15,7651134.887217466
2018-12-16,6630231.70723966
2018-12-17,6912049.572821648
2018-12-18,8095144.126055558
2018-12-19,6443132.911027651
2018-12-20,6724527.654277595
2018-12-21,6382250.240891086
2018-12-22,7391266.115965863
2018-12-23,8317532.696467459
2018-12-24,8014138.504277631
2018-12-25,7304100.214681274
2018-12-26,7383371.932208075
2018-12-27,7847962.094697969
2018-12-28,7855998.653188208
2018-12-29,7565450.733618164
2018-12-30,7129621.343681837
2018-12-31,8281343.615681019
2019-01-01,7438870.743785509
2019-01-02,7980010.255375165
2019-01-03,7608138.337099333
2019-01-04,7961696.617451319
2019-01-05,8523904.31739752
2019-01-06,7453517.2642956795
2019-01-07,7205413.482596242
2019-01-08,7763975.028205558
2019-01-09,7970615.848989499
2019-01-10,8166727.259130482
2019-01-11,7644542.511480058
2019-01-12,7414269.12708994
2019-01-13,6601877.100863561
2019-01-14,7541217.441355065
2019-01-15,7614210.954051726
2019-01-16,6839274.982530735
2019-01-17,6812864.992099875
2019-01-18,6764408.934711597
2019-01-19,7024921.642410276
2019-01-20,8217696.574493307
2019-01-21,7612738.605413378
2019-01-22,7406030.459095665
2019-01-23,7629028.166244283
2019-01-24,7529551.825417457
2019-01-25,8045676.103742303
2019-01-26,7286637.037299174
2019-01-27,7781390.315178105
2019-01-28,7498100.145617175
2019-01-29,7301547.192266208
2019-01-30,7751056.841019888
2019-01-31,7204282.435381968
2019-02-01,7953977.91631855
2019-02-02,8152594.562071762
2019-02-03,7140252.422780972
2019-02-04,7530592.459132422
2019-02-05,7571665.390805892
2019-02-06,8137555.505728467
2019-02-07,8738357.225694474
2019-02-08,8928820.587552471
2019-02-09,8009886.673486772
2019-02-10,7392472.430310661
2019-02-11,7858204.058812077
2019-02-12,7397253.2881069
2019-02-13,7132469.78831897
2019-02-14,8620248.786844356
2019-02-15,7145133.224020437
2019-02-16,7060556.8532823995
2019-02-17,8860022.668299096
2019-02-18,8529650.363137214
2019-02-19,8460252.90106976
2019-02-20,7279568.483835197
2019-02-21,7111624.399938686
2019-02-22,7353036.160724221
2019-02-23,8585419.562782843
2019-02-24,7349658.818138513
2019-02-25,7657967.77250778
2019-02-26,7934448.398971832
2019-02-27,7481307.147169442
2019-02-28,8374481.733922772
2019-03-01,8760540.679084325
2019-03-02,7768380.793632234
2019-03-03,7478858.959530157
2019-03-04,7684078.103375423
2019-03-05,7389432.655132378
2019-03-06,7320027.448205965
2019-03-07,7569643.504630998
2019-03-08,7589414.186613038
2019-03-09,7306649.003578942
2019-03-10,7938685.29115258
2019-03-11,7043192.837042455
2019-03-12,7740279.996850641
2019-03-13,7404191.609933586
2019-03-14,7350350.193650607
2019-03-15,8773023.923235592
2019-03-16,8245168.713807062
2019-03-17,8765870.877346978
2019-03-18,7669685.323934248
2019-03-19,9193485.375714364
2019-03-20,8673617.45391
2019-03-21,7935227.353896463
2019-03-22,8561127.677981839
2019-03-23,8088035.4152155975
2019-03-24,8714851.427359655
2019-03-25,7939965.738723852
2019-03-26,8233366.960738023
2019-03-27,7976298.942679531
2019-03-28,8020265.691868902
2019-03-29,8428044.764265304
2019-03-30,8307427.993702477
2019-03-31,7403117.80565463
2019-04-01,8015447.19089757
2019-04-02,7988946.928797506
2019-04-03,8359964.316074006
2019-04-04,7916868.145596533
2019-04-05,8572038.730803017
2019-04-06,8452535.10002546
2019-04-07,7563272.403244298
2019-04-08,8354656.221105105
2019-04-09,8210999.888081679
2019-04-10,8051395.039472035
2019-04-11,8700007.396783045
2019-04-12,8755238.081185859
2019-04-13,8039717.083254862
2019-04-14,7561979.300372938
2019-04-15,7223310.496603704
2019-04-16,8486774.692897655
2019-04-17,8010091.827162178
2019-04-18,8039111.338927769
2019-04-19,8780720.469444022
2019-04-20,8124495.2874693945
2019-04-21,8631617.637815535
2019-04-22,8441842.687214557
2019-04-23,7056305.383231169
2019-04-24,7941828.057598166
2019-04-25,8749585.567074005
2019-04-26,8416943.207697596
2019-04-27,8655180.632086247
2019-04-28,8012461.050905309
2019-04-29,9440590.998609345
2019-04-30,8857389.945730947
2019-05-01,9136222.925439913
2019-05-02,9896070.471898003
2019-05-03,9612528.38130581
2019-05-04,8678747.56449622
2019-05-05,7634805.156374179
2019-05-06,8445220.490301328
2019-05-07,8432636.953140274
2019-05-08,8516794.684520183
2019-05-09,8720635.187632404
2019-05-10,8335333.069017116
2019-05-11,7829219.645130096
2019-05-12,8615118.318232553
2019-05-13,10521158.554987172
2019-05-14,10570703.042830547
2019-05-15,9677723.927942509
2019-05-16,9725201.348118484
2019-05-17,9514993.2353555
2019-05-18,9436568.59470938
2019-05-19,9967616.552098524
2019-05-20,10920520.367301706
2019-05-21,9470390.990464894
2019-05-22,9834355.631442875
2019-05-23,10669524.150106985
2019-05-24,9530031.391860172
2019-05-25,9793243.93046971
2019-05-26,9570495.686406717
2019-05-27,10343697.136102883
2019-05-28,10438974.399087612
2019-05-29,10608446.435010746
2019-05-30,10801480.275495278
2019-05-31,9660971.804305995
2019-06-01,9634343.106948625
2019-06-02,9387264.675976237
2019-06-03,8423637.343498638
2019-06-04,8918269.805320248
2019-06-05,10821948.521435607
2019-06-06,10603583.413624205
2019-06-07,10108388.925478226
2019-06-08,9224743.418746337
2019-06-09,9487274.886000862
2019-06-10,10225518.376943046
2019-06-11,9463324.297390878
2019-06-12,9363661.933659105
2019-06-13,9390714.724357026
2019-06-14,10377569.57486425
2019-06-15,11070790.260458235
2019-06-16,8990040.304670671
2019-06-17,9260396.353086904
2019-06-18,10682831.083136786
2019-06-19,11708987.165890163
2019-06-20,11849616.535495467
2019-06-21,9728897.53584242
2019-06-22,9881178.885792598
2019-06-23,11810440.9225906
2019-06-24,12453374.090848057
2019-06-25,11677024.00825131
2019-06-26,11060624.361895408
2019-06-27,11776049.698931297
2019-06-28,11766244.178650253
2019-06-29,13227969.16857271
2019-06-30,12118299.996772282
2019-07-01,11128574.769635037
2019-07-02,10704592.207063045
2019-07-03,12954935.073909553
2019-07-04,12963792.80727692
2019-07-05,13229589.4427238
2019-07-06,13763908.803703314
2019-07-07,12195295.00647076
2019-07-08,12537003.60048688
2019-07-09,13770755.275874855
2019-07-10,11519496.611212177
2019-07-11,11312151.077303769
2019-07-12,12776026.98058322
2019-07-13,12568374.950448858
2019-07-14,12865078.08948364
2019-07-15,11305747.021516534
2019-07-16,12075347.99897912
2019-07-17,12229049.50267081
2019-07-18,9727231.000138298
2019-07-19,9529862.96273738
2019-07-20,12254201.822921572
2019-07-21,13038666.696650028
2019-07-22,12590917.95042197
2019-07-23,10398330.25873541
2019-07-24,11909464.593719855
2019-07-25,11227461.300744884
2019-07-26,12370474.596678717
2019-07-27,13062779.825683435
2019-07-28,12825603.196901621
2019-07-29,13948171.575706018
2019-07-30,11594811.97243322
2019-07-31,12061137.501213185
2019-08-01,13417364.685917959
2019-08-02,11836599.3872455
2019-08-03,13240893.602081135
2019-08-04,13376820.944939224
2019-08-05,13827481.095715094
2019-08-06,13208566.63865024
2019-08-07,13975498.962251697
2019-08-08,11786433.930266716
2019-08-09,12781032.70186313
2019-08-10,12647991.187060691
2019-08-11,13770388.12201632
2019-08-12,12835422.810655018
2019-08-13,12513715.960401738
2019-08-14,12758101.451961903
2019-08-15,13699175.094769796
2019-08-16,13225881.662067208
2019-08-17,11718544.228110146
2019-08-18,11436406.309023505
2019-08-19,13070064.229620159
2019-08-20,13824224.552948177
2019-08-21,12558180.9377766
2019-08-22,11990689.242483491
2019-08-23,13043132.707005035
2019-08-24,13963290.888782218
2019-08-25,13626920.75130458
2019-08-26,13159486.404746288
2019-08-27,12081686.589302924
2019-08-28,12874736.858724378
2019-08-29,14002880.452644743
2019-08-30,14295427.655526673
2019-08-31,14041841.179941181
2019-09-01,14537702.085595623
2019-09-02,12922074.878561309
2019-09-03,14223153.138863891
2019-09-04,13259365.588306457
2019-09-05,14262803.363540633
2019-09-06,14605838.93282603
2019-09-07,13132255.069548367
2019-09-08,15082253.309046844
2019-09-09,15068090.744263735
2019-09-10,14760014.408996753
2019-09-11,16021645.026106097
2019-09-12,15727616.705147153
2019-09-13,14563774.44071308
2019-09-14,15100215.187273407
2019-09-15,14297322.181488043
2019-09-16,16427160.709249431
2019-09-17,14892486.61511063
2019-09-18,15575037.067754982
2019-09-19,15832742.76667618
2019-09-20,15134957.991307406
2019-09-21,15307515.175757146
2019-09-22,15841302.152398923
2019-09-23,13233278.302864697
2019-09-24,12768256.610954104
2019-09-25,15169704.52695719
2019-09-26,16323822.682000255
2019-09-27,15484856.499980515
2019-09-28,14612166.966748968
2019-09-29,14449535.970157532
2019-09-30,13530834.973051084
2019-10-01,13520304.97460009
2019-10-02,14762572.590468364
2019-10-03,14355091.71359643
2019-10-04,14181353.467919676
2019-10-05,15959081.539314365
2019-10-06,14600701.844954146
2019-10-07,15194164.065983957
2019-10-08,15898331.990940973
2019-10-09,14857673.974267026
2019-10-10,14532560.436790068
2019-10-11,17151742.75612991
2019-10-12,14276686.931784753
2019-10-13,14711409.313653158
2019-10-14,13201863.320943626
2019-10-15,14559733.07417574
2019-10-16,14066443.666491637
2019-10-17,15312350.25207673
2019-10-18,15949895.375304185
2019-10-19,15007055.282604208
2019-10-20,13704274.401729433
2019-10-21,15766143.816660678
2019-10-22,16842137.88543826
2019-10-23,17216657.94685403
2019-10-24,16692465.811930606
2019-10-25,13591617.869441856
2019-10-26,15162530.01740377
2019-10-27,12969976.612734001
2019-10-28,13861905.566171303
2019-10-29,14990097.024434779
2019-10-30,14239080.647217331
2019-10-31,15609827.55329516
2019-11-01,13306843.77670538
2019-11-02,14637871.256319359
2019-11-03,14428679.736497927
2019-11-04,14276156.556389023
2019-11-05,14804067.801911697
2019-11-06,15124563.334883923
2019-11-07,14536138.222474398
2019-11-08,13504115.806585522
2019-11-09,13009701.594104685
2019-11-10,15502870.540711118
2019-11-11,16092699.88447636
2019-11-12,15422502.199982269
2019-11-13,12396573.368237287
2019-11-14,16040524.911576508
2019-11-15,16880631.0810513
2019-11-16,14821850.825292053
2019-11-17,14557105.881331546
2019-11-18,15817273.52445895
2019-11-19,12745287.610059772
2019-11-20,14583502.412058683
2019-11-21,13312864.339953408
2019-11-22,12832848.013198094
2019-11-23,16304213.796060722
2019-11-24,14745425.695059806
2019-11-25,13122203.724764176
2019-11-26,11385189.136225006
2019-11-27,13061569.46649311
2019-11-28,15520260.24031008
2019-11-29,14282446.656371038
2019-11-30,13621733.192455916
2019-12-01,12731732.15417003
2019-12-02,14534467.017739676
2019-12-03,14355043.41498015
2019-12-04,15938295.332982806
2019-12-05,15684121.422498168
2019-12-06,13943822.957082076
2019-12-07,14647414.053583253
2019-12-08,15561100.062975744
2019-12-09,14068446.981146395
2019-12-10,13340699.58373388
2019-12-11,12919308.238417983
2019-12-12,13393574.492387181
2019-12-13,13330987.052387798
2019-12-14,14461650.63323593
2019-12-15,12367261.050745403
2019-12-16,13299144.490887256
2019-12-17,14208394.183554757
2019-12-18,12737425.792565601
2019-12-19,14072647.893701594
2019-12-20,14515819.709303057
2019-12-21,16067206.323908836
2019-12-22,16399317.60077675
2019-12-23,14940161.274542006
2019-12-24,11983157.942521024
2019-12-25,12576312.283990135
2019-12-26,13924328.280017106
2019-12-27,14266267.548619961
2019-12-28,13961186.14633305
2019-12-29,14817954.945155792
2019-12-30,15039909.385240754
2019-12-31,14582302.325661538
2020-01-01,15132709.358348254
2020-01-02,16904353.26558077
2020-01-03,15843749.023243073
2020-01-04,16120860.271165218
2020-01-05,17296525.0817247
2020-01-06,15828687.294658333
2020-01-07,16007977.936655764
2020-01-08,17454945.86354669
2020-01-09,15234198.63743335
2020-01-10,16292840.671690796
2020-01-11,16284226.096580703
2020-01-12,16814829.734929465
2020-01-13,15998052.558976524
2020-01-14,14291144.234686282
2020-01-15,17190282.025002677
2020-01-16,16297326.822335377
2020-01-17,19208696.43148732
2020-01-18,15863898.245387204
2020-01-19,15373154.714628061
2020-01-20,16957312.092083763
2020-01-21,17917522.474264465
2020-01-22,16166850.515268076
2020-01-23,17950291.48290572
2020-01-24,17493458.334693942
2020-01-25,17371293.767112575
2020-01-26,17119922.86006837
2020-01-27,15783991.299845712
2020-01-28,15343330.467872586
2020-01-29,17543570.416869327
2020-01-30,18990808.01623496
2020-01-31,16878123.048137378
2020-02-01,18207007.68971225
2020-02-02,16139639.245391361
2020-02-03,17031643.461543
2020-02-04,16724881.9061518
2020-02-05,17157396.450537343
2020-02-06,17673052.541011155
2020-02-07,15852824.175231397
2020-02-08,16270399.423901176
2020-02-09,16089297.168493522
2020-02-10,17172791.296603445
2020-02-11,15479950.514667712
2020-02-12,17033652.902262818
2020-02-13,16141401.54756561
2020-02-14,17889117.322703153
2020-02-15,15645514.249750381
2020-02-16,16634085.329970242
2020-02-17,17308132.001549486
2020-02-18,18384464.6771432
2020-02-19,17098443.04637503
2020-02-20,15203080.738863738
2020-02-21,17534127.761162344
2020-02-22,17404439.247595213
2020-02-23,16339582.587529184
2020-02-24,16646479.970751144
2020-02-25,17127950.881233018
2020-02-26,16152687.487365143
2020-02-27,16920150.995939367
2020-02-28,17771472.61282154
2020-02-29,17892301.435565446
2020-03-01,18227979.88937958
2020-03-02,18108302.24669327
2020-03-03,17169468.515649647
2020-03-04,17921870.16362953
2020-03-05,19438926.394019485
2020-03-06,17161178.798029546
2020-03-07,17812835.490851965
2020-03-08,18146955.80676046
2020-03-09,15585211.420383789
2020-03-10,15436469.010581706
2020-03-11,14066162.642851764
2020-03-12,14117068.288850892
2020-03-13,14406419.482360601
2020-03-14,14470216.795572972
2020-03-15,12524302.123783778
2020-03-16,13003000.100053307
2020-03-17,12304352.193033354
2020-03-18,12762777.3301679
2020-03-19,11524532.186275115
2020-03-20,11081309.932191517
2020-03-21,12848982.114025535
2020-03-22,13801506.533530656
2020-03-23,12160655.747802975
2020-03-24,13877394.950126626
2020-03-25,12202636.597554116
2020-03-26,12121834.553596584
2020-03-27,15023248.096638
2020-03-28,13868851.08915854
2020-03-29,12940462.951918155
2020-03-30,14577213.01684796
2020-03-31,14900805.040983336
2020-04-01,14824992.733872058
2020-04-02,14588558.137120334
2020-04-03,13908352.298855858
2020-04-04,13392205.582247393
2020-04-05,15821883.072316863
2020-04-06,15407944.84157568
2020-04-07,14858573.75306572
2020-04-08,15635472.641227206
2020-04-09,15393483.480784887
2020-04-10,16515871.538158534
2020-04-11,16720474.56187208
2020-04-12,16626793.81734942
2020-04-13,15321004.18525814
2020-04-14,17217238.656125154
2020-04-15,15856160.142303972
2020-04-16,15977778.56246183
2020-04-17,13689940.876296848
2020-04-18,13930582.413507262
2020-04-19,15059168.160258071
2020-04-20,15069867.101653831
2020-04-21,15621713.777636033
2020-04-22,15839862.852469552
2020-04-23,13500944.025603183
2020-04-24,15275383.410003781
2020-04-25,13625878.646117643
2020-04-26,14839167.592707574
2020-04-27,15696173.75264843
2020-04-28,16873689.689578008
2020-04-29,17012780.855671026
2020-04-30,14726668.630428
2020-05-01,15487550.787580637
2020-05-02,16891907.72501707
2020-05-03,17935871.812022615
2020-05-04,18407380.534713674
2020-05-05,17895409.373582367
2020-05-06,18747628.194611315
2020-05-07,16815023.432838213
2020-05-08,16812376.799090564
2020-05-09,15626241.344089767
2020-05-10,18164830.40382015
2020-05-11,16880262.607187882
2020-05-12,14461881.925665678
2020-05-13,12747813.34288774
2020-05-14,10698631.471231366
2020-05-15,12503917.46419414
2020-05-16,12670504.654349523
2020-05-17,10516822.500411918
2020-05-18,12096270.232183367
2020-05-19,11280227.248744175
2020-05-20,10673321.884655735
2020-05-21,11542652.895293618
2020-05-22,11489776.027767701
2020-05-23,10317768.487880133
2020-05-24,11474325.953223864
2020-05-25,11090807.398048533
2020-05-26,10731578.86126775
2020-05-27,12156608.12823008
2020-05-28,12424596.841778308
2020-05-29,12486057.779584594
2020-05-30,12790934.892036898
2020-05-31,14206966.173056336
2020-06-01,11992776.308993068
2020-06-02,12831439.347889269
2020-06-03,12244843.830731574
2020-06-04,13092709.854810376
2020-06-05,13835378.300406089
2020-06-06,15292936.580651414
2020-06-07,15397181.773873903
2020-06-08,12738859.316370402
2020-06-09,13516606.774415793
2020-06-10,14173760.468555516
2020-06-11,13615935.847173505
2020-06-12,14322655.731793407
2020-06-13,14379832.18027887
2020-06-14,13189754.471980017
2020-06-15,12931152.624949884
2020-06-16,12947339.017893694
2020-06-17,12524613.211974274
2020-06-18,13590493.727026604
2020-06-19,12301131.984124735
2020-06-20,13312680.358984081
2020-06-21,13548358.057449913
2020-06-22,14367432.61914093
2020-06-23,13784170.432280611
2020-06-24,14250340.90374252
2020-06-25,13733899.076237595
2020-06-26,13759486.007740458
2020-06-27,14889164.696789864
2020-06-28,14076661.276973138
2020-06-29,13950615.266711263
2020-06-30,15099012.827371443
2020-07-01,13946961.52162547
2020-07-02,15891863.462648876
2020-07-03,15151903.542370183
2020-07-04,15753691.79905185
2020-07-05,14872891.085299922
2020-07-06,14764210.490791213
2020-07-07,15840458.787151095
2020-07-08,14259584.982181858
2020-07-09,15113425.008460337
2020-07-10,15392185.119449148
2020-07-11,14798551.77411719
2020-07-12,13897233.706525356
2020-07-13,16206649.08632736
2020-07-14,14056024.069552267
2020-07-15,15935077.543939577
2020-07-16,14129085.409423888
2020-07-17,12962872.329911666
2020-07-18,12677672.264169667
2020-07-19,13514683.455164803
2020-07-20,14809768.250202062
2020-07-21,13725416.184273709
2020-07-22,13716616.081473608
2020-07-23,14214884.671720913
2020-07-24,15129686.571565775
2020-07-25,16809983.00787888
2020-07-26,15558007.900970364
2020-07-27,16523688.99392343
2020-07-28,14964173.241464633
2020-07-29,15711409.109668579
2020-07-30,14395974.34144825
2020-07-31,14231840.16328194
2020-08-01,14609853.300620021
2020-08-02,14175552.144648805
2020-08-03,15118861.360115742
2020-08-04,15998193.38431535
2020-08-05,14221172.632919038
2020-08-06,14411334.437119188
2020-08-07,15917828.108532988
2020-08-08,14902708.655085182
2020-08-09,14989274.956449
2020-08-10,14591952.641561676
2020-08-11,15154374.929070579
2020-08-12,15739323.241246345
2020-08-13,16277947.95686787
2020-08-14,15736672.431558171
2020-08-15,16593486.871344484
2020-08-16,16208115.561575092
2020-08-17,14142794.30085999
2020-08-18,13297457.59067974
2020-08-19,13845672.987864563
2020-08-20,15021859.920778664
2020-08-21,15568289.055273296
2020-08-22,14250362.352060208
2020-08-23,15171265.434974378
2020-08-24,15784834.396471197
2020-08-25,14957730.628292924
2020-08-26,14649997.337961499
2020-08-27,13438583.25535456
2020-08-28,15483407.284508392
2020-08-29,16889919.451935686
2020-08-30,13849527.20784555
2020-08-31,15298226.293157378
2020-09-01,14973918.138568444
2020-09-02,16088229.872534076
2020-09-03,13706056.444488507
2020-09-04,14363439.960867831
2020-09-05,13997237.06505432
2020-09-06,15568778.056353731
2020-09-07,16137304.499459535
2020-09-08,17551903.72864671
2020-09-09,16659212.126852293
2020-09-10,14500128.309493087
2020-09-11,15746032.144837758
2020-09-12,16258429.906332538
2020-09-13,18078293.112641763
2020-09-14,17076536.63282377
2020-09-15,16480236.483158683
2020-09-16,16535359.702732835
2020-09-17,17174238.393856112
2020-09-18,17939213.790994406
2020-09-19,15910915.329852954
2020-09-20,16241887.818834258
2020-09-21,17133629.061314892
2020-09-22,15296136.597142719
2020-09-23,14588478.554549951
2020-09-24,16867194.078492343
2020-09-25,17475081.63069387
2020-09-26,17243015.683968518
2020-09-27,17573023.821590558
2020-09-28,17015261.909868322
2020-09-29,15435010.735336479
2020-09-30,16559145.489380678
2020-10-01,15165034.013812229
2020-10-02,14524547.573704533
2020-10-03,16566453.439848274
2020-10-04,16518108.872180937
2020-10-05,16215367.14378687
2020-10-06,15678707.31403832
2020-10-07,14765286.235472087
2020-10-08,17676194.23843757
2020-10-09,15574861.54769449
2020-10-10,15734131.236446667
2020-10-11,15783522.640586162
2020-10-12,15844134.84508787
2020-10-13,16956062.505038783
2020-10-14,17845454.321140442
2020-10-15,15874434.333367145
2020-10-16,16896030.408600286
2020-10-17,17941172.37678232
2020-10-18,16074211.518950565
2020-10-19,13420934.929543002
2020-10-20,16411759.815178871
2020-10-21,15115937.461650986
2020-10-22,15517076.400575459
2020-10-23,14589984.80927266
2020-10-24,17197921.45647767
2020-10-25,15182022.060331678
2020-10-26,13959319.557944432
2020-10-27,11723407.196625635
2020-10-28,12106009.359934827
2020-10-29,12890429.757940548
2020-10-30,13203981.804400943
2020-10-31,12327882.52143219
2020-11-01,14710245.42599081
2020-11-02,15017794.163799211
2020-11-03,13319187.052008027
2020-11-04,16801224.902470116
2020-11-05,16619735.26486095
2020-11-06,16325845.993526135
2020-11-07,16904538.994810432
2020-11-08,15936924.563577801
2020-11-09,17256425.72097588
2020-11-10,18010245.57300781
2020-11-11,15612244.405103957
2020-11-12,16575356.755567325
2020-11-13,17061317.411525812
2020-11-14,15809735.756489616
2020-11-15,15472352.114866838
2020-11-16,17822621.60840587
2020-11-17,18170982.75182621
2020-11-18,18924531.244516157
2020-11-19,16459787.15809978
2020-11-20,18705734.780794375
2020-11-21,19255556.59006651
2020-11-22,20429335.010195557
2020-11-23,18439723.332074426
2020-11-24,15822333.50873515
2020-11-25,16861770.101058662
2020-11-26,17686189.14137877
2020-11-27,17678860.687508527
2020-11-28,18338998.995034557
2020-11-29,18065495.517476194
2020-11-30,16286180.185709486
2020-12-01,17343267.991305854
2020-12-02,16032859.13898473
2020-12-03,18710545.70410421
2020-12-04,18565631.55706331
2020-12-05,18705789.452314224
2020-12-06,16420308.427991565
2020-12-07,18925478.468969714
2020-12-08,17769725.440470647
2020-12-09,16764644.216888562
2020-12-10,16066898.499150377
2020-12-11,17655253.754584126
2020-12-12,16282882.134748098
2020-12-13,17879280.41399434
2020-12-14,19370926.095985826
2020-12-15,18157018.722495023
2020-12-16,18289433.233412005
2020-12-17,16355881.750324562
2020-12-18,18457480.16494522
2020-12-19,19899509.591073234
2020-12-20,20354208.212253507
2020-12-21,18259525.155388568
2020-12-22,18273376.893698204
2020-12-23,18658249.690129135
2020-12-24,18888488.70928151
2020-12-25,17101642.10731113
2020-12-26,17358890.603521295
2020-12-27,18898912.403254114
2020-12-28,20671470.41100299
2020-12-29,19221155.563172907
2020-12-30,23036827.34376388
2020-12-31,21389023.50354231
2021-01-01,21449328.197460994
2021-01-02,19525785.70072744
2021-01-03,20298139.97712198
2021-01-04,22734699.299231358
2021-01-05,21728118.38601918
2021-01-06,22654141.07159947
2021-01-07,22887009.914709266
2021-01-08,20771781.05398066
2021-01-09,20391088.621605877
2021-01-10,22167110.343420815
2021-01-11,23258972.70031915
2021-01-12,22929581.901190855
2021-01-13,21878882.044063095
2021-01-14,22652020.28357277
2021-01-15,21551232.12587116
2021-01-16,23241137.22342652
2021-01-17,18954527.547962617
2021-01-18,21949398.47689205
2021-01-19,21444061.572887447
2021-01-20,21443981.482889343
2021-01-21,18670746.706789337
2021-01-22,21532729.5228719
2021-01-23,20346195.649818435
2021-01-24,23280693.787459858
2021-01-25,20541878.031600982
2021-01-26,23140928.508066703
2021-01-27,21115642.49353739
2021-01-28,22042967.111550223
2021-01-29,22172433.169588566
2021-01-30,22455685.25450075
2021-01-31,20133782.858663816
2021-02-01,19898813.70031741
2021-02-02,19851472.382317875
2021-02-03,23407915.34432935
2021-02-04,22164267.900784805
2021-02-05,24594325.73477769
2021-02-06,24224551.86570891
2021-02-07,24150866.476376727
2021-02-08,25557076.17249778
2021-02-09,23257165.492075555
2021-02-10,23443303.04058835
2021-02-11,20363254.526283454
2021-02-12,21691181.024995185
2021-02-13,22983033.320626725
2021-02-14,24867909.624314986
2021-02-15,22684851.16603902
2021-02-16,20233958.086131107
2021-02-17,20802383.244250044
2021-02-18,23203238.47334238
2021-02-19,22373448.707435876
2021-02-20,24109146.672884535
2021-02-21,23113547.531678017
2021-02-22,22014551.664338302
2021-02-23,19546328.425121285
2021-02-24,23160507.39872967
2021-02-25,25504102.597261682
2021-02-26,22182595.44994082
2021-02-27,24782429.85817788
2021-02-28,21540145.196560953
2021-03-01,20362302.914061982
2021-03-02,22152746.71081374
2021-03-03,24305479.60633819
2021-03-04,21688161.147137802
2021-03-05,21913195.760295197
2021-03-06,23471478.444212127
2021-03-07,22225865.68507194
2021-03-08,24433904.062081058
