Date,HashRate
2016-12-09,1662793973010
2016-12-10,1460734452199
2016-12-11,1636840928997
2016-12-12,1797560832433
2016-12-13,1679880710834
2016-12-14,1587800064361
2016-12-15,1811890518379
2016-12-16,1766392668125
2016-12-17,1751633338774
2016-12-18,1737567293267
2016-12-19,1617841044570
2016-12-20,1685315360712
2016-12-21,1704028448542
2016-12-22,1650826178014
2016-12-23,1719785857259
2016-12-24,1683457930263
2016-12-25,1741884462863
2016-12-26,1719166804528
2016-12-27,1790932591451
2016-12-28,1821345320991
2016-12-29,1577643925478
2016-12-30,1611837278883
2016-12-31,1689667662183
2017-01-01,1803846915247
2017-01-02,1876432597481
2017-01-03,1792034528307
2017-01-04,1407036678225
2017-01-05,1652641729409
2017-01-06,1746627445014
2017-01-07,1993535328384
2017-01-08,2089387455931
2017-01-09,2087068519982
2017-01-10,2115075427741
2017-01-11,2120640631077
2017-01-12,2067886193106
2017-01-13,2169184837931
2017-01-14,2105321960893
2017-01-15,2039107191094
2017-01-16,2115731583240
2017-01-17,2198929981821
2017-01-18,2140779184260
2017-01-19,2142514298779
2017-01-20,2256205137835
2017-01-21,2152590900576
2017-01-22,2390286060737
2017-01-23,2297301668033
2017-01-24,2730062431198
2017-01-25,2173591954691
2017-01-26,2386263244567
2017-01-27,2396687856778
2017-01-28,2421362419939
2017-01-29,2244309414231
2017-01-30,2091464193818
2017-01-31,2200413697645
2017-02-01,2201799665839
2017-02-02,2111585356284
2017-02-03,1787375469326
2017-02-04,2238945752612
2017-02-05,2067143495889
2017-02-06,2356316403791
2017-02-07,2133636723589
2017-02-08,1948857620057
2017-02-09,2046536048047
2017-02-10,2178260077181
2017-02-11,2287028949716
2017-02-12,2416641868884
2017-02-13,2229628542427
2017-02-14,2338746520417
2017-02-15,2517942477382
2017-02-16,2412351316413
2017-02-17,2295657728555
2017-02-18,2309628563482
2017-02-19,2303011361849
2017-02-20,2435055217330
2017-02-21,2231487617881
2017-02-22,2415997888141
2017-02-23,2308520287743
2017-02-24,2261792104838
2017-02-25,2288454323247
2017-02-26,2349551093277
2017-02-27,2389658420519
2017-02-28,2313218045107
2017-03-01,2542525690036
2017-03-02,2709752814988
2017-03-03,2728157325907
2017-03-04,2433347288204
2017-03-05,2707438133838
2017-03-06,2892338050262
2017-03-07,2873826730241
2017-03-08,2766279946952
2017-03-09,3074630517447
2017-03-10,2948671674004
2017-03-11,3387829895791
2017-03-12,3375112122572
2017-03-13,2964961782654
2017-03-14,3092572922271
2017-03-15,3291689175429
2017-03-16,3170464952640
2017-03-17,3245975813446
2017-03-18,3278824757310
2017-03-19,3179370653652
2017-03-20,2871796230649
